Attendance_ID,Employee_ID,Date,Status,Working_Hours,Overtime_Hours
68620,1327,2025-01-07,Leave,0.0,0.0
68621,1327,2025-11-24,Present,9.4,0.8
68622,1327,2025-04-02,Present,7.5,0.6
68623,1327,2025-03-20,Present,8.8,1.8
68624,1327,2025-10-29,Absent,0.0,0.0
68625,1327,2025-05-06,Present,8.8,2.1
68626,1327,2025-02-14,Leave,0.0,0.0
68627,1327,2025-08-27,Present,9.1,1.4
68628,1327,2025-01-23,Present,7.9,0.0
68629,1327,2025-05-09,Present,8.1,1.2
68630,1327,2025-08-19,Present,7.2,0.6
68631,1327,2025-03-13,Present,7.8,1.1
68632,1327,2025-11-17,Present,7.2,1.8
68633,1327,2025-03-14,Present,8.6,2.1
68634,1327,2025-02-18,Present,9.3,0.4
68635,1327,2025-06-19,Present,7.3,0.1
68636,1327,2025-10-28,Present,8.9,2.4
68637,1327,2025-06-16,Present,9.1,2.0
68638,1327,2025-03-27,Present,8.8,0.8
68639,1327,2025-08-21,Present,8.6,0.0
68640,1327,2025-04-03,Present,9.3,0.8
68641,1327,2025-12-31,Present,7.4,1.9
68642,1327,2025-06-23,Present,8.2,0.8
68643,1327,2025-10-06,Present,9.2,0.0
68644,1327,2025-10-13,Present,7.2,0.6
68645,1327,2025-01-29,Present,7.1,2.7
68646,1327,2025-08-26,Leave,0.0,0.0
68647,1327,2025-04-21,Present,7.7,2.4
68648,1327,2025-04-04,Present,9.1,1.3
68649,1327,2025-09-05,Present,8.0,0.0
68650,1327,2025-09-03,Present,8.2,0.9
68651,1327,2025-03-17,Present,7.6,0.0
68652,1327,2025-04-14,Present,7.4,0.4
68653,1327,2025-07-24,Present,8.0,0.0
68654,1327,2025-06-26,Leave,0.0,0.0
68655,1327,2025-06-27,Absent,0.0,0.0
68656,1327,2025-03-10,Absent,0.0,0.0
68657,1327,2025-12-26,Present,8.0,1.6
68658,1327,2025-05-30,Leave,0.0,0.0
68659,1327,2025-06-05,Present,9.2,0.0
68660,1327,2025-07-25,Leave,0.0,0.0
68661,1327,2025-12-09,Present,8.0,1.6
68662,1327,2025-12-24,Present,7.5,0.3
68663,1327,2025-07-10,Present,7.3,0.7
68664,1327,2025-02-07,Present,8.4,0.0
68665,1327,2025-05-19,Present,8.0,0.3
68666,1327,2025-10-24,Present,7.8,0.0
68667,1327,2025-03-11,WFH,9.4,1.2
68668,1327,2025-07-14,Present,8.8,2.0
68669,1327,2025-10-15,Present,7.4,1.7
68670,1327,2025-07-21,Present,8.6,0.0
68671,1328,2025-01-31,Present,7.9,0.9
68672,1328,2025-09-03,Present,9.2,0.0
68673,1328,2025-11-10,Present,8.3,0.6
68674,1328,2025-12-24,Present,9.5,0.8
68675,1328,2025-09-30,WFH,9.0,0.7
68676,1328,2025-08-25,Present,7.0,1.5
68677,1328,2025-05-29,Present,8.4,1.0
68678,1328,2025-03-17,Absent,0.0,0.0
68679,1328,2025-05-13,Present,7.7,0.1
68680,1328,2025-01-13,Present,7.2,0.0
68681,1328,2025-04-17,Present,7.3,0.8
68682,1328,2025-10-28,Present,7.9,0.8
68683,1328,2025-10-31,Present,7.5,1.9
68684,1328,2025-12-08,Leave,0.0,0.0
68685,1328,2025-01-09,Present,9.4,0.1
68686,1328,2025-01-22,Present,7.4,3.1
68687,1328,2025-05-06,Present,7.0,1.6
68688,1328,2025-03-24,Present,7.8,0.4
68689,1328,2025-04-02,WFH,8.0,1.2
68690,1328,2025-06-13,Present,8.8,1.1
68691,1328,2025-10-27,Present,7.2,1.0
68692,1328,2025-09-19,Present,9.2,0.0
68693,1328,2025-05-19,Present,8.3,1.9
68694,1328,2025-05-28,Leave,0.0,0.0
68695,1328,2025-03-14,Present,7.6,1.8
68696,1328,2025-05-21,Absent,0.0,0.0
68697,1328,2025-07-02,Present,9.4,0.8
68698,1328,2025-11-26,Present,8.6,1.5
68699,1328,2025-06-06,Present,8.4,0.0
68700,1328,2025-02-07,Present,7.1,0.7
68701,1328,2025-11-21,Present,8.5,0.5
68702,1328,2025-03-12,Present,7.1,0.0
68703,1328,2025-10-08,Present,8.7,0.0
68704,1328,2025-12-30,Present,9.1,1.9
68705,1328,2025-02-17,Present,8.9,0.9
68706,1328,2025-03-26,Present,9.0,1.5
68707,1328,2025-12-02,Present,8.5,0.0
68708,1328,2025-07-14,Present,7.7,1.8
68709,1328,2025-06-12,WFH,7.6,0.7
68710,1328,2025-01-29,WFH,7.4,0.4
68711,1328,2025-01-17,Present,8.0,0.7
68712,1328,2025-08-05,Present,8.5,0.7
68713,1328,2025-09-04,Present,9.3,0.1
68714,1328,2025-10-22,Present,7.6,0.3
68715,1328,2025-03-25,Present,8.7,2.7
68716,1328,2025-09-25,WFH,8.3,0.2
68717,1328,2025-06-23,Present,7.6,0.8
68718,1328,2025-11-25,Present,8.4,1.0
68719,1328,2025-04-04,Present,7.0,0.2
68720,1328,2025-09-12,Present,7.7,1.3
68721,1328,2025-02-28,Present,9.2,0.9
68722,1328,2025-05-08,Present,8.3,0.5
68723,1328,2025-07-30,WFH,8.6,0.7
68724,1328,2025-08-21,Present,7.5,1.3
68725,1328,2025-06-18,Absent,0.0,0.0
68726,1328,2025-08-18,Absent,0.0,0.0
68727,1328,2025-01-24,Present,7.4,1.5
68728,1328,2025-05-01,Present,9.4,0.6
68729,1328,2025-08-07,Present,7.7,0.4
68730,1328,2025-09-01,Present,8.8,0.0
68731,1328,2025-09-22,Present,8.2,2.1
68732,1328,2025-10-23,Present,8.1,1.9
68733,1328,2025-12-22,Present,9.1,0.6
68734,1328,2025-11-18,Present,8.3,0.5
68735,1328,2025-01-03,Present,7.8,1.4
68736,1328,2025-10-16,Present,7.2,2.5
68737,1328,2025-06-16,Present,8.4,0.2
68738,1328,2025-07-23,Present,8.7,0.0
68739,1328,2025-10-30,Present,8.6,0.2
68740,1328,2025-05-26,Present,7.6,1.7
68741,1328,2025-08-29,Present,7.3,2.9
68742,1328,2025-11-04,WFH,7.8,0.7
68743,1328,2025-02-25,Present,8.6,1.1
68744,1328,2025-04-24,Present,7.8,0.0
68745,1328,2025-08-27,Present,7.8,3.0
68746,1328,2025-10-01,Present,8.8,1.8
68747,1328,2025-10-15,Present ,7.8,0.8
68748,1328,2025-10-09,Leave,0.0,0.0
68749,1328,2025-10-29,Present,9.2,0.8
68750,1328,2025-03-06,Absent,0.0,0.0
68751,1328,2025-06-17,Present,9.4,1.9
68752,1328,2025-09-08,Present,8.2,2.1
68753,1328,2025-08-19,Present,7.8,0.0
68754,1328,2025-01-14,Present,8.6,2.3
68755,1328,2025-01-06,Present,8.1,0.4
68756,1328,2025-11-27,Present,7.7,0.0
68757,1328,2025-02-10,Present,8.8,0.0
68758,1328,2025-10-10,Present,8.5,0.0
68759,1328,2025-03-13,Present,7.8,2.6
68760,1328,2025-10-13,Leave,0.0,0.0
68761,1328,2025-05-02,Present,9.0,0.5
68762,1328,2025-03-10,Present,8.2,0.0
68763,1328,2025-12-01,Present,9.0,1.7
68764,1328,2025-02-05,Present,8.2,0.2
68765,1328,2025-12-19,Present,8.2,0.4
68766,1328,2025-02-04,Absent,0.0,0.0
68767,1328,2025-12-12,Present,7.4,1.1
68768,1328,2025-11-12,Present,8.3,0.7
68769,1328,2025-09-09,Present,8.6,2.0
68770,1328,2025-11-28,Present,8.4,0.0
68771,1328,2025-12-17,Present,8.4,0.0
68772,1328,2025-07-10,WFH,9.0,0.8
68773,1328,2025-03-11,Absent,0.0,0.0
68774,1328,2025-01-07,Present,9.0,0.0
68775,1328,2025-03-27,Absent,0.0,0.0
68776,1328,2025-07-04,Present,8.4,0.0
68777,1328,2025-02-21,Present,7.5,1.1
68778,1328,2025-05-27,Present,7.5,0.8
68779,1328,2025-06-02,Present,8.5,0.9
68780,1328,2025-06-30,Present,9.2,0.0
68781,1328,2025-06-11,Present,8.3,0.0
68782,1328,2025-12-11,Present,7.2,1.5
68783,1328,2025-06-19,WFH,8.9,0.5
68784,1328,2025-05-12,Present,8.9,1.0
68785,1328,2025-07-21,Leave,0.0,0.0
68786,1328,2025-10-20,Present,8.0,1.3
68787,1328,2025-07-24,Present,9.0,0.0
68788,1328,2025-12-23,Present,7.5,1.3
68789,1328,2025-01-02,Present,8.7,1.1
68790,1328,2025-04-03,Present,7.3,0.4
68791,1328,2025-11-20,Present,7.7,1.0
68792,1328,2025-04-22,Present,7.9,1.4
68793,1328,2025-06-24,Present,7.6,1.5
68794,1328,2025-07-29,Present,7.0,1.9
68795,1328,2025-05-05,Present,8.8,0.7
68796,1328,2025-02-27,Present,7.0,0.0
68797,1328,2025-07-03,Leave,0.0,0.0
68798,1328,2025-04-18,Leave,0.0,0.0
68799,1328,2025-04-30,Present,8.1,1.6
68800,1328,2025-09-16,Present,9.4,0.6
68801,1328,2025-12-05,Present,9.0,0.0
68802,1328,2025-02-26,Present,7.2,1.6
68803,1328,2025-09-05,Present,7.9,1.9
68804,1328,2025-10-14,Present,7.8,1.8
68805,1328,2025-06-04,Present,7.2,2.0
68806,1328,2025-08-01,Present,9.1,0.7
68807,1328,2025-02-13,Present,7.8,0.0
68808,1328,2025-09-29,Present,8.5,1.4
68809,1328,2025-12-09,Present,8.0,0.0
68810,1328,2025-05-15,Present,8.9,0.8
68811,1328,2025-05-07,Present,8.2,0.5
68812,1328,2025-11-13,Present,8.8,0.9
68813,1328,2025-07-25,Present,8.3,0.6
68814,1328,2025-08-28,Present,8.0,1.1
68815,1328,2025-07-31,Present,8.8,0.0
68816,1328,2025-12-15,Present,8.1,1.4
68817,1328,2025-10-03,Leave,0.0,0.0
68818,1328,2025-08-22,Present,7.1,0.0
68819,1328,2025-07-15,Absent,0.0,0.0
68820,1328,2025-09-17,Present,8.5,0.0
68821,1328,2025-07-09,Present,8.8,0.7
68822,1328,2025-05-09,Present,8.7,0.8
68823,1328,2025-11-19,Present,8.1,1.1
68824,1328,2025-05-22,Leave,0.0,0.0
68825,1328,2025-09-11,Present,7.7,2.5
68826,1328,2025-12-03,Present,9.4,0.0
68827,1328,2025-11-24,Present,7.3,1.5
68828,1328,2025-07-17,Present,8.2,1.6
68829,1328,2025-08-26,Present,8.2,1.6
68830,1328,2025-04-14,Present,8.4,0.2
68831,1328,2025-08-20,Present,9.5,0.0
68832,1328,2025-05-30,WFH,7.7,1.2
68833,1328,2025-09-23,Present,7.7,0.3
68834,1328,2025-09-26,Present,8.3,1.4
68835,1328,2025-10-21,Present,8.9,1.4
68836,1328,2025-07-08,Present,9.2,1.8
68837,1328,2025-04-28,Present,8.6,0.7
68838,1328,2025-02-06,Present,9.1,1.3
68839,1328,2025-12-18,Present,7.4,1.6
68840,1328,2025-08-14,Present,9.2,0.3
68841,1328,2025-04-25,Leave,0.0,0.0
68842,1328,2025-03-20,Present,8.9,1.0
68843,1328,2025-03-18,Present,9.4,1.6
68844,1328,2025-08-15,Absent,0.0,0.0
68845,1328,2025-11-14,Present,7.4,0.4
68846,1328,2025-08-11,Present,7.9,1.3
68847,1328,2025-04-11,Present,8.9,1.9
68848,1328,2025-11-06,WFH,9.0,0.7
68849,1328,2025-02-12,Present,7.1,2.4
68850,1328,2025-12-25,Present,8.8,0.6
68851,1328,2025-02-11,Leave,0.0,0.0
68852,1328,2025-03-03,Present,8.9,2.4
68853,1328,2025-03-05,Leave,0.0,0.0
68854,1328,2025-04-16,Present,8.9,1.0
68855,1328,2025-05-16,WFH,7.0,1.0
68856,1328,2025-04-29,Present,9.2,3.0
68857,1328,2025-08-12,Present,8.0,1.5
68858,1328,2025-12-29,Present,7.0,0.0
68859,1328,2025-03-31,Present,7.4,0.5
68860,1328,2025-09-02,Present,9.1,0.7
68861,1328,2025-09-18,Present,7.2,2.9
68862,1328,2025-04-23,Present,7.1,0.5
68863,1328,2025-04-08,Present,7.4,1.0
68864,1328,2025-02-03,Present,8.3,0.4
68865,1328,2025-02-24,Present,8.6,1.1
68866,1328,2025-04-01,Leave,0.0,0.0
68867,1328,2025-04-21,Present,8.8,0.6
68868,1328,2025-02-14,Present,9.5,0.0
68869,1328,2025-08-06,WFH,8.1,1.3
68870,1328,2025-01-15,Present,9.0,1.2
68871,1328,2025-01-21,Present,7.3,0.0
68872,1328,2025-12-26,WFH,8.3,0.0
68873,1328,2025-01-27,Present,8.5,2.4
68874,1328,2025-11-11,Present,8.2,1.0
68875,1328,2025-07-07,Present,7.1,1.2
68876,1328,2025-03-21,Present,7.4,3.7
68877,1328,2025-01-20,Present,8.1,0.9
68878,1328,2025-05-23,Present,7.2,0.8
68879,1328,2025-03-07,Present,9.4,1.2
68880,1328,2025-09-10,WFH,8.8,1.1
68881,1329,2025-03-13,Present,7.1,0.0
68882,1329,2025-04-02,Present,7.2,0.5
68883,1329,2025-11-07,Present,7.5,0.2
68884,1329,2025-05-29,Present,7.2,1.4
68885,1329,2025-04-10,Leave,0.0,0.0
68886,1329,2025-09-04,Present,8.0,0.5
68887,1329,2025-07-25,Present,7.6,1.0
68888,1329,2025-04-22,WFH,8.9,0.0
68889,1329,2025-01-23,Present,9.0,3.2
68890,1329,2025-07-09,Present,8.8,0.0
68891,1329,2025-05-07,Present,7.5,0.0
68892,1329,2025-10-31,Present,8.3,2.0
68893,1329,2025-09-08,Present,8.0,0.0
68894,1329,2025-09-30,Present,7.8,1.5
68895,1329,2025-09-25,Present,7.6,1.7
68896,1329,2025-01-13,WFH,8.7,1.1
68897,1329,2025-11-21,Present,9.1,0.0
68898,1329,2025-09-11,Present,7.8,0.5
68899,1329,2025-01-29,Present,8.6,3.2
68900,1329,2025-11-26,Leave,0.0,0.0
68901,1329,2025-09-17,Present,7.3,0.0
68902,1329,2025-09-22,WFH,8.3,0.2
68903,1329,2025-04-28,Present,9.0,1.6
68904,1329,2025-02-05,Present,8.7,1.9
68905,1329,2025-07-23,Present,9.0,2.7
68906,1329,2025-02-25,Leave,0.0,0.0
68907,1329,2025-12-24,Present,8.8,0.0
68908,1329,2025-04-14,Present,7.9,1.0
68909,1329,2025-10-21,Present,8.6,3.1
68910,1329,2025-01-10,Present,7.9,0.6
68911,1329,2025-02-18,Present,8.9,2.4
68912,1329,2025-12-18,Present,8.0,0.4
68913,1329,2025-07-10,Present,7.1,0.4
68914,1329,2025-10-16,Present,8.7,0.8
68915,1329,2025-06-18,Present,8.0,1.4
68916,1329,2025-04-11,Present,7.5,0.5
68917,1329,2025-12-11,Leave,0.0,0.0
68918,1329,2025-05-30,Present,7.2,0.0
68919,1329,2025-08-11,Present,7.7,0.0
68920,1329,2025-11-13,Present,7.7,2.5
68921,1329,2025-06-03,Present,8.8,0.0
68922,1329,2025-01-08,WFH,8.1,1.4
68923,1329,2025-12-30,Present,8.1,0.0
68924,1329,2025-12-15,WFH,9.3,1.2
68925,1329,2025-04-01,Absent,0.0,0.0
68926,1329,2025-11-12,WFH,8.5,0.0
68927,1329,2025-06-11,Present,7.0,1.8
68928,1329,2025-03-14,Present,8.2,0.8
68929,1329,2025-09-05,Present,9.0,0.5
68930,1329,2025-06-05,WFH,8.9,1.0
68931,1329,2025-10-15,WFH,7.2,2.6
68932,1329,2025-05-01,Present,7.7,0.0
68933,1329,2025-12-26,Present,9.4,0.2
68934,1329,2025-05-15,Present,7.4,0.5
68935,1329,2025-06-30,Present,8.1,1.8
68936,1329,2025-05-21,Present,7.5,0.2
68937,1329,2025-04-21,Present,7.3,0.3
68938,1329,2025-10-13,Absent,0.0,0.0
68939,1329,2025-05-22,Leave,0.0,0.0
68940,1329,2025-10-24,Present,8.6,0.2
68941,1329,2025-05-06,Present,7.0,0.8
68942,1329,2025-10-09,Absent,0.0,0.0
68943,1329,2025-01-20,Present,8.4,1.8
68944,1329,2025-08-13,Present,9.5,0.0
68945,1329,2025-08-06,Leave,0.0,0.0
68946,1329,2025-01-21,Present,9.3,0.7
68947,1329,2025-11-20,Present,8.7,0.9
68948,1329,2025-09-15,Present,7.5,0.9
68949,1329,2025-11-27,Leave,0.0,0.0
68950,1329,2025-09-19,Absent,0.0,0.0
68951,1329,2025-05-08,Present,8.7,0.0
68952,1329,2025-09-16,Present,7.5,0.6
68953,1329,2025-09-26,Present,9.0,2.2
68954,1329,2025-05-26,Present,8.6,1.7
68955,1329,2025-04-25,Present,8.0,1.9
68956,1329,2025-07-28,Present,7.8,1.6
68957,1329,2025-12-04,WFH,8.7,2.2
68958,1329,2025-12-23,Present,8.3,0.9
68959,1329,2025-01-30,Present,7.1,0.0
68960,1329,2025-01-24,Present,8.4,0.1
68961,1329,2025-12-09,Present,9.3,1.0
68962,1329,2025-07-01,Present,7.0,1.5
68963,1329,2025-07-04,Present,8.2,1.1
68964,1329,2025-04-16,Present,7.8,1.4
68965,1329,2025-11-17,Present,9.3,0.2
68966,1329,2025-05-16,Present,9.4,2.2
68967,1329,2025-03-07,WFH,7.3,1.1
68968,1329,2025-01-27,Present,8.1,1.4
68969,1329,2025-11-04,Present,7.9,2.5
68970,1329,2025-10-20,Present,8.5,0.0
68971,1329,2025-12-05,Present,7.5,0.0
68972,1329,2025-12-16,Present,8.5,1.0
68973,1329,2025-03-24,Leave,0.0,0.0
68974,1329,2025-08-15,WFH,7.0,1.3
68975,1329,2025-01-28,Present,8.9,0.7
68976,1329,2025-03-26,Absent,0.0,0.0
68977,1329,2025-03-05,Present,8.3,0.0
68978,1329,2025-04-23,Present,8.5,0.0
68979,1329,2025-08-07,Present,7.4,0.0
68980,1329,2025-07-14,Leave,0.0,0.0
68981,1329,2025-06-25,Present,8.5,1.2
68982,1329,2025-10-10,Present,8.9,0.6
68983,1329,2025-06-06,Present,8.0,1.7
68984,1329,2025-02-10,Present,9.0,0.0
68985,1329,2025-09-03,Present,7.7,0.1
68986,1329,2025-05-05,Present,8.3,2.7
68987,1329,2025-05-09,Present,8.8,2.8
68988,1329,2025-09-18,Present,7.0,1.6
68989,1329,2025-10-03,Present,,1.2
68990,1329,2025-01-31,Present,9.4,0.0
68991,1329,2025-01-02,Present,7.5,1.5
68992,1329,2025-12-29,Present,7.5,0.6
68993,1329,2025-07-17,Present,7.0,0.7
68994,1329,2025-01-03,Present,7.9,0.0
68995,1329,2025-07-03,Leave,0.0,0.0
68996,1329,2025-05-02,Present,9.2,0.0
68997,1329,2025-08-05,Leave,0.0,0.0
68998,1329,2025-03-19,Present,9.4,0.7
68999,1329,2025-12-10,Present,7.0,0.1
69000,1329,2025-08-21,WFH,7.5,1.5
69001,1329,2025-03-11,Present,8.4,3.2
69002,1329,2025-07-08,Present,8.8,0.0
69003,1329,2025-01-06,Present,9.5,2.7
69004,1329,2025-12-08,Present,8.4,0.6
69005,1329,2025-06-10,Absent,0.0,0.0
69006,1329,2025-02-28,Present,8.8,0.8
69007,1329,2025-12-01,Leave,0.0,0.0
69008,1329,2025-10-01,Present,7.7,1.1
69009,1329,2025-01-01,Present,7.4,1.6
69010,1329,2025-06-26,Present,7.9,0.9
69011,1329,2025-10-23,Present,8.7,0.0
69012,1329,2025-07-21,Leave,0.0,0.0
69013,1329,2025-11-25,Present,8.8,1.3
69014,1329,2025-05-23,Present,8.7,2.1
69015,1329,2025-05-14,Present,8.3,1.1
69016,1329,2025-05-28,Present,7.9,0.3
69017,1329,2025-01-14,Present,9.3,0.7
69018,1329,2025-10-30,Present,7.5,0.9
69019,1329,2025-10-08,Present,7.3,0.0
69020,1329,2025-12-25,Present,9.1,1.9
69021,1329,2025-04-15,Present,8.1,0.9
69022,1329,2025-03-18,Present,9.3,0.0
69023,1329,2025-05-19,WFH,9.3,1.0
69024,1329,2025-01-09,Present,9.0,0.5
69025,1329,2025-03-04,Present,7.3,0.9
69026,1329,2025-02-19,Present,7.5,2.2
69027,1329,2025-04-08,Present,8.6,0.7
69028,1329,2025-01-16,Present,9.2,2.3
69029,1329,2025-03-12,Present,7.1,0.4
69030,1329,2025-02-12,Absent,0.0,0.0
69031,1329,2025-06-24,Present,7.1,0.0
69032,1329,2025-02-07,Present,7.5,0.3
69033,1329,2025-09-24,WFH,8.7,0.7
69034,1329,2025-12-02,Present,7.8,1.1
69035,1329,2025-02-26,Present,8.1,2.1
69036,1329,2025-12-22,Present,9.3,0.8
69037,1329,2025-05-13,Present,9.3,0.2
69038,1329,2025-06-13,Present,7.9,3.5
69039,1329,2025-07-22,Present,8.4,2.6
69040,1329,2025-06-20,Present,8.2,0.9
69041,1329,2025-09-01,Present,7.7,0.0
69042,1329,2025-11-24,Present,8.8,1.2
69043,1329,2025-10-17,Present,7.6,0.0
69044,1329,2025-08-26,Present,8.4,0.2
69045,1329,2025-02-06,Present,7.6,1.4
69046,1329,2025-06-09,Present,7.2,1.5
69047,1329,2025-08-04,Present,9.3,0.4
69048,1329,2025-10-28,WFH,7.4,1.3
69049,1329,2025-07-24,Present,7.7,1.3
69050,1329,2025-07-07,Present,9.3,0.0
69051,1329,2025-02-03,Present,7.9,1.6
69052,1329,2025-01-15,WFH,7.9,0.0
69053,1329,2025-09-02,Present,8.5,0.8
69054,1329,2025-09-10,Present,7.4,1.4
69055,1329,2025-04-24,Present,7.1,0.0
69056,1329,2025-08-18,Present,9.4,0.8
69057,1329,2025-09-29,Present,9.2,1.8
69058,1329,2025-11-10,Present,7.7,0.0
69059,1329,2025-10-06,Present,9.1,0.5
69060,1329,2025-03-20,Present,7.6,0.1
69061,1329,2025-03-06,Leave,0.0,0.0
69062,1329,2025-09-09,Present,8.3,0.5
69063,1329,2025-03-25,Present,7.5,0.4
69064,1329,2025-08-08,Present,7.3,2.0
69065,1329,2025-05-27,Present,7.0,2.0
69066,1329,2025-06-27,Present,7.5,0.9
69067,1329,2025-07-29,Present,8.9,0.9
69068,1329,2025-06-16,Present,8.0,0.0
69069,1329,2025-02-04,Present,8.2,1.6
69070,1329,2025-12-19,Present,8.1,0.0
69071,1329,2025-11-14,Present,8.6,0.1
69072,1329,2025-08-20,Present,9.3,1.4
69073,1329,2025-08-19,Absent,0.0,0.0
69074,1329,2025-11-18,Absent,0.0,0.0
69075,1329,2025-08-22,Present,9.1,0.9
69076,1329,2025-09-12,Present,8.4,0.0
69077,1329,2025-10-02,WFH,9.1,1.3
69078,1329,2025-11-05,Present,8.5,1.8
69079,1329,2025-08-29,Present,7.1,0.2
69080,1329,2025-04-17,Absent,0.0,0.0
69081,1329,2025-04-30,Present,8.2,0.0
69082,1329,2025-05-12,Present,8.1,0.9
69083,1329,2025-07-11,Present,8.5,0.0
69084,1329,2025-03-10,Present,8.1,0.7
69085,1329,2025-02-27,Present,8.7,0.7
69086,1329,2025-01-17,Present,8.8,0.9
69087,1329,2025-02-24,WFH,7.5,1.1
69088,1329,2025-06-02,Present,8.1,1.6
69089,1329,2025-12-12,WFH,7.1,0.4
69090,1329,2025-10-22,Present,8.3,0.0
69091,1330,2025-11-03,WFH,9.0,0.0
69092,1330,2025-03-07,WFH,8.6,0.3
69093,1330,2025-05-07,Absent,0.0,0.0
69094,1330,2025-10-02,Absent,0.0,0.0
69095,1330,2025-02-11,WFH,8.9,2.1
69096,1330,2025-01-17,WFH,7.0,2.1
69097,1330,2025-06-24,Present,9.4,0.0
69098,1330,2025-09-23,Present,8.1,0.6
69099,1330,2025-12-18,Present,9.2,0.0
69100,1330,2025-03-14,Present,7.9,0.0
69101,1330,2025-08-22,WFH,9.0,0.5
69102,1330,2025-04-03,Present,8.0,1.1
69103,1330,2025-12-25,Present,9.2,0.4
69104,1330,2025-06-12,Present,7.5,2.5
69105,1330,2025-06-02,Present,8.3,0.0
69106,1330,2025-06-20,Present,9.4,0.6
69107,1330,2025-10-20,Present,9.0,0.4
69108,1330,2025-04-14,Present,9.2,0.5
69109,1330,2025-02-25,Present,9.0,0.0
69110,1330,2025-06-23,Present,8.9,1.5
69111,1330,2025-10-07,Present,7.5,0.0
69112,1330,2025-05-02,Present,8.9,0.9
69113,1330,2025-04-09,Present,8.7,1.3
69114,1330,2025-10-15,Present,9.4,0.0
69115,1330,2025-07-10,Present,9.5,2.2
69116,1330,2025-03-20,Present,8.1,0.0
69117,1330,2025-11-25,Present,9.5,1.4
69118,1330,2025-10-29,Present,8.8,0.5
69119,1330,2025-12-26,Present,7.1,0.0
69120,1330,2025-03-11,Leave,0.0,0.0
69121,1330,2025-11-20,Present,7.7,1.1
69122,1330,2025-02-26,Present,7.7,1.2
69123,1330,2025-11-05,Present,7.3,0.6
69124,1330,2025-12-15,Leave,0.0,0.0
69125,1330,2025-10-24,Absent,0.0,0.0
69126,1330,2025-02-21,Present,7.4,2.4
69127,1330,2025-08-21,Present,8.1,0.5
69128,1330,2025-02-12,Present,7.8,1.4
69129,1330,2025-04-01,Present,8.7,2.2
69130,1330,2025-04-22,Present,7.0,0.7
69131,1330,2025-05-21,Leave,0.0,0.0
69132,1330,2025-05-01,Present,9.2,0.1
69133,1330,2025-08-07,Present,7.7,1.0
69134,1330,2025-07-21,Present,8.2,0.7
69135,1330,2025-01-02,Present,9.3,2.6
69136,1330,2025-11-17,Present,8.9,0.0
69137,1330,2025-02-18,Leave,0.0,0.0
69138,1330,2025-04-18,Present,9.3,0.5
69139,1330,2025-03-13,Present,8.3,1.0
69140,1330,2025-05-06,Present,8.3,0.0
69141,1330,2025-05-16,Present,9.4,0.4
69142,1330,2025-07-23,Present,8.9,0.0
69143,1330,2025-09-01,Present,7.2,1.2
69144,1330,2025-08-20,Present,7.8,1.1
69145,1330,2025-12-23,Absent,0.0,0.0
69146,1330,2025-01-22,Leave,0.0,0.0
69147,1330,2025-01-03,WFH,7.7,1.2
69148,1330,2025-12-01,Present,8.8,1.0
69149,1330,2025-06-05,Absent,0.0,0.0
69150,1330,2025-03-26,Present,9.2,0.0
69151,1330,2025-07-09,Present,8.1,0.0
69152,1330,2025-08-28,Absent,0.0,0.0
69153,1330,2025-10-21,Present,7.4,1.2
69154,1330,2025-03-06,WFH,7.1,0.0
69155,1330,2025-10-08,Leave,0.0,0.0
69156,1330,2025-09-10,Present,8.2,1.6
69157,1330,2025-09-30,Present,7.8,0.6
69158,1330,2025-02-06,Present,8.9,1.6
69159,1330,2025-10-06,Present,8.6,1.5
69160,1330,2025-11-10,Present,8.0,0.2
69161,1330,2025-03-19,Present,8.3,0.0
69162,1330,2025-01-29,Present,7.8,2.0
69163,1330,2025-12-30,Present,9.0,0.0
69164,1330,2025-04-02,Present,8.2,1.2
69165,1330,2025-07-14,Present,7.0,0.0
69166,1330,2025-04-24,Present,9.0,0.0
69167,1330,2025-05-29,Present,7.8,0.9
69168,1330,2025-09-26,Leave,0.0,0.0
69169,1330,2025-12-16,Present,9.2,1.5
69170,1330,2025-02-13,Leave,0.0,0.0
69171,1330,2025-09-17,Leave,0.0,0.0
69172,1330,2025-10-31,Absent,0.0,0.0
69173,1330,2025-06-09,Present,8.2,0.0
69174,1330,2025-06-06,Present,7.7,0.0
69175,1330,2025-01-01,Present,8.4,2.3
69176,1330,2025-10-16,Present,8.2,0.0
69177,1330,2025-12-05,Present,8.9,1.3
69178,1330,2025-09-02,Present,9.4,2.2
69179,1330,2025-02-17,Present,8.4,1.0
69180,1330,2025-08-27,Leave,0.0,0.0
69181,1330,2025-06-10,Present,9.2,0.0
69182,1330,2025-05-26,Present,8.9,0.0
69183,1330,2025-03-31,Absent,0.0,0.0
69184,1330,2025-12-09,Present,8.4,0.8
69185,1330,2025-01-24,Present,8.8,0.7
69186,1330,2025-12-02,Present,8.0,1.0
69187,1330,2025-05-20,Leave,0.0,0.0
69188,1330,2025-05-28,Present,9.4,0.3
69189,1330,2025-07-30,Present,7.5,2.7
69190,1330,2025-04-15,Present,9.4,1.1
69191,1330,2025-01-14,Present,7.5,1.8
69192,1330,2025-07-28,WFH,7.2,0.4
69193,1330,2025-10-03,Present,8.1,0.0
69194,1330,2025-06-13,Present,9.0,1.9
69195,1330,2025-08-14,Present,8.4,0.6
